file,column,missing_count_filled,max_missing_window,method,nse
Processed/Streamflow/02369800.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/02371500.csv,streamflow_cfs,71,71,copied_from_counterpart,
Processed/Streamflow/02372250.csv,streamflow_cfs,71,71,copied_from_counterpart,
Processed/Streamflow/02374500.csv,streamflow_cfs,78,78,copied_from_counterpart,
Processed/Streamflow/02381600.csv,streamflow_cfs,29,29,copied_from_counterpart,
Processed/Streamflow/02422500.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/02469800.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/02472500.csv,streamflow_cfs,85,85,copied_from_counterpart,
Processed/Streamflow/02479155.csv,streamflow_cfs,42,42,copied_from_counterpart,
Processed/Streamflow/02479560.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/02481000.csv,streamflow_cfs,42,42,copied_from_counterpart,
Processed/Streamflow/02481510.csv,streamflow_cfs,85,85,copied_from_counterpart,
Processed/Streamflow/03010655.csv,streamflow_cfs,72,72,copied_from_counterpart,
Processed/Streamflow/03011800.csv,streamflow_cfs,71,71,copied_from_counterpart,
Processed/Streamflow/03021350.csv,streamflow_cfs,71,71,copied_from_counterpart,
Processed/Streamflow/03028000.csv,streamflow_cfs,78,78,copied_from_counterpart,
Processed/Streamflow/03049000.csv,streamflow_cfs,15,15,copied_from_counterpart,
Processed/Streamflow/03049800.csv,streamflow_cfs,63,63,copied_from_counterpart,
Processed/Streamflow/03159540.csv,streamflow_cfs,21,20,copied_from_counterpart,
Processed/Streamflow/03161000.csv,streamflow_cfs,86,85,copied_from_counterpart,
Processed/Streamflow/03237500.csv,streamflow_cfs,59,59,copied_from_counterpart,
Processed/Streamflow/03241500.csv,streamflow_cfs,71,71,copied_from_counterpart,
Processed/Streamflow/03439000.csv,streamflow_cfs,84,84,copied_from_counterpart,
Processed/Streamflow/03455500.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/03456500.csv,streamflow_cfs,84,84,copied_from_counterpart,
Processed/Streamflow/03460000.csv,streamflow_cfs,16,16,copied_from_counterpart,
Processed/Streamflow/03463300.csv,streamflow_cfs,85,85,copied_from_counterpart,
Processed/Streamflow/03479000.csv,streamflow_cfs,85,85,copied_from_counterpart,
Processed/Streamflow/03498500.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/03500000.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/03500240.csv,streamflow_cfs,71,71,copied_from_counterpart,
Processed/Streamflow/03504000.csv,streamflow_cfs,71,71,copied_from_counterpart,
Processed/Streamflow/03604000.csv,streamflow_cfs,14,14,copied_from_counterpart,
Processed/Streamflow/04015330.csv,streamflow_cfs,85,85,copied_from_counterpart,
Processed/Streamflow/04024430.csv,streamflow_cfs,91,91,copied_from_counterpart,
Processed/Streamflow/04027000.csv,streamflow_cfs,71,71,copied_from_counterpart,
Processed/Streamflow/04043050.csv,streamflow_cfs,49,49,copied_from_counterpart,
Processed/Streamflow/04045500.csv,streamflow_cfs,63,63,copied_from_counterpart,
Processed/Streamflow/04056500.csv,streamflow_cfs,63,63,copied_from_counterpart,
Processed/Streamflow/04057800.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/04059500.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/04063700.csv,streamflow_cfs,87,87,copied_from_counterpart,
Processed/Streamflow/04122200.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/04127997.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/04185000.csv,streamflow_cfs,72,72,copied_from_counterpart,
Processed/Streamflow/04197100.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/04213000.csv,streamflow_cfs,38,38,copied_from_counterpart,
Processed/Streamflow/04216418.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/04221000.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/04224775.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/04256000.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/04296000.csv,streamflow_cfs,43,43,copied_from_counterpart,
Processed/Streamflow/05056000.csv,streamflow_cfs,86,86,copied_from_counterpart,
Processed/Streamflow/05057000.csv,streamflow_cfs,63,63,copied_from_counterpart,
Processed/Streamflow/05057200.csv,streamflow_cfs,63,63,copied_from_counterpart,
Processed/Streamflow/05129115.csv,streamflow_cfs,59,59,copied_from_counterpart,
Processed/Streamflow/05362000.csv,streamflow_cfs,43,43,copied_from_counterpart,
Processed/Streamflow/05393500.csv,streamflow_cfs,64,64,copied_from_counterpart,
Processed/Streamflow/05399500.csv,streamflow_cfs,82,82,copied_from_counterpart,
Processed/Streamflow/05408000.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/05413500.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/05414000.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/05454000.csv,streamflow_cfs,16,16,copied_from_counterpart,
Processed/Streamflow/05466500.csv,streamflow_cfs,29,29,copied_from_counterpart,
Processed/Streamflow/05487980.csv,streamflow_cfs,72,72,copied_from_counterpart,
Processed/Streamflow/05489000.csv,streamflow_cfs,38,38,copied_from_counterpart,
Processed/Streamflow/05495500.csv,streamflow_cfs,31,31,copied_from_counterpart,
Processed/Streamflow/05525500.csv,streamflow_cfs,50,50,copied_from_counterpart,
Processed/Streamflow/05556500.csv,streamflow_cfs,10,10,copied_from_counterpart,
Processed/Streamflow/05584500.csv,streamflow_cfs,71,71,copied_from_counterpart,
Processed/Streamflow/05592050.csv,streamflow_cfs,82,82,copied_from_counterpart,
Processed/Streamflow/06191500.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/06224000.csv,streamflow_cfs,85,85,copied_from_counterpart,
Processed/Streamflow/06278300.csv,streamflow_cfs,76,76,copied_from_counterpart,
Processed/Streamflow/06280300.csv,streamflow_cfs,42,42,copied_from_counterpart,
Processed/Streamflow/06289000.csv,streamflow_cfs,21,21,copied_from_counterpart,
Processed/Streamflow/06311000.csv,streamflow_cfs,55,55,copied_from_counterpart,
Processed/Streamflow/06332515.csv,streamflow_cfs,84,84,copied_from_counterpart,
Processed/Streamflow/06339100.csv,streamflow_cfs,83,83,copied_from_counterpart,
Processed/Streamflow/06339500.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/06344600.csv,streamflow_cfs,84,84,copied_from_counterpart,
Processed/Streamflow/06350000.csv,streamflow_cfs,43,43,copied_from_counterpart,
Processed/Streamflow/06352000.csv,streamflow_cfs,43,43,copied_from_counterpart,
Processed/Streamflow/06353000.csv,streamflow_cfs,56,56,copied_from_counterpart,
Processed/Streamflow/06354000.csv,streamflow_cfs,57,57,copied_from_counterpart,
Processed/Streamflow/06360500.csv,streamflow_cfs,79,79,copied_from_counterpart,
Processed/Streamflow/06404000.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/06406000.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/06409000.csv,streamflow_cfs,62,62,copied_from_counterpart,
Processed/Streamflow/06431500.csv,streamflow_cfs,91,91,copied_from_counterpart,
Processed/Streamflow/06447000.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/06447500.csv,streamflow_cfs,91,91,copied_from_counterpart,
Processed/Streamflow/06450500.csv,streamflow_cfs,64,64,copied_from_counterpart,
Processed/Streamflow/06452000.csv,streamflow_cfs,67,67,copied_from_counterpart,
Processed/Streamflow/06453600.csv,streamflow_cfs,84,84,copied_from_counterpart,
Processed/Streamflow/06464500.csv,streamflow_cfs,66,66,copied_from_counterpart,
Processed/Streamflow/06468170.csv,streamflow_cfs,57,57,copied_from_counterpart,
Processed/Streamflow/06470800.csv,streamflow_cfs,56,56,copied_from_counterpart,
Processed/Streamflow/06477500.csv,streamflow_cfs,83,83,copied_from_counterpart,
Processed/Streamflow/06479438.csv,streamflow_cfs,86,86,copied_from_counterpart,
Processed/Streamflow/06601000.csv,streamflow_cfs,57,57,copied_from_counterpart,
Processed/Streamflow/06622700.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/06623800.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/06632400.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/06746095.csv,streamflow_cfs,86,86,copied_from_counterpart,
Processed/Streamflow/06784000.csv,streamflow_cfs,30,30,copied_from_counterpart,
Processed/Streamflow/06803510.csv,streamflow_cfs,72,72,copied_from_counterpart,
Processed/Streamflow/06803530.csv,streamflow_cfs,29,29,copied_from_counterpart,
Processed/Streamflow/06903400.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/06911900.csv,streamflow_cfs,55,55,copied_from_counterpart,
Processed/Streamflow/06919500.csv,streamflow_cfs,53,53,copied_from_counterpart,
Processed/Streamflow/07056000.csv,streamflow_cfs,70,70,copied_from_counterpart,
Processed/Streamflow/07060710.csv,streamflow_cfs,78,78,copied_from_counterpart,
Processed/Streamflow/07083000.csv,streamflow_cfs,85,85,copied_from_counterpart,
Processed/Streamflow/07149000.csv,streamflow_cfs,36,36,copied_from_counterpart,
Processed/Streamflow/07151500.csv,streamflow_cfs,57,57,copied_from_counterpart,
Processed/Streamflow/07184000.csv,streamflow_cfs,23,23,copied_from_counterpart,
Processed/Streamflow/07195800.csv,streamflow_cfs,34,34,copied_from_counterpart,
Processed/Streamflow/07196900.csv,streamflow_cfs,65,65,copied_from_counterpart,
Processed/Streamflow/07197000.csv,streamflow_cfs,22,22,copied_from_counterpart,
Processed/Streamflow/07208500.csv,streamflow_cfs,86,86,copied_from_counterpart,
Processed/Streamflow/07261000.csv,streamflow_cfs,65,65,copied_from_counterpart,
Processed/Streamflow/07291000.csv,streamflow_cfs,84,84,copied_from_counterpart,
Processed/Streamflow/07299670.csv,streamflow_cfs,14,14,copied_from_counterpart,
Processed/Streamflow/07301410.csv,streamflow_cfs,10,10,copied_from_counterpart,
Processed/Streamflow/07315200.csv,streamflow_cfs,17,17,copied_from_counterpart,
Processed/Streamflow/07340300.csv,streamflow_cfs,22,22,copied_from_counterpart,
Processed/Streamflow/07346045.csv,streamflow_cfs,65,65,copied_from_counterpart,
Processed/Streamflow/07362100.csv,streamflow_cfs,29,29,copied_from_counterpart,
Processed/Streamflow/07373000.csv,streamflow_cfs,18,17,copied_from_counterpart,
Processed/Streamflow/07375000.csv,streamflow_cfs,17,17,copied_from_counterpart,
Processed/Streamflow/08013000.csv,streamflow_cfs,21,21,copied_from_counterpart,
Processed/Streamflow/08014500.csv,streamflow_cfs,58,58,copied_from_counterpart,
Processed/Streamflow/08066200.csv,streamflow_cfs,23,23,copied_from_counterpart,
Processed/Streamflow/08079600.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/08082700.csv,streamflow_cfs,3,3,copied_from_counterpart,
Processed/Streamflow/08101000.csv,streamflow_cfs,50,50,copied_from_counterpart,
Processed/Streamflow/08103900.csv,streamflow_cfs,50,50,copied_from_counterpart,
Processed/Streamflow/08158700.csv,streamflow_cfs,78,78,copied_from_counterpart,
Processed/Streamflow/08158810.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/08164600.csv,streamflow_cfs,22,22,copied_from_counterpart,
Processed/Streamflow/08198500.csv,streamflow_cfs,69,69,copied_from_counterpart,
Processed/Streamflow/08267500.csv,streamflow_cfs,84,84,copied_from_counterpart,
Processed/Streamflow/08269000.csv,streamflow_cfs,85,85,copied_from_counterpart,
Processed/Streamflow/08271000.csv,streamflow_cfs,29,29,copied_from_counterpart,
Processed/Streamflow/08324000.csv,streamflow_cfs,24,24,copied_from_counterpart,
Processed/Streamflow/08377900.csv,streamflow_cfs,85,85,copied_from_counterpart,
Processed/Streamflow/08380500.csv,streamflow_cfs,83,83,copied_from_counterpart,
Processed/Streamflow/09034900.csv,streamflow_cfs,72,72,copied_from_counterpart,
Processed/Streamflow/09035900.csv,streamflow_cfs,51,51,copied_from_counterpart,
Processed/Streamflow/09065500.csv,streamflow_cfs,43,43,copied_from_counterpart,
Processed/Streamflow/09066000.csv,streamflow_cfs,90,90,copied_from_counterpart,
Processed/Streamflow/09066200.csv,streamflow_cfs,90,90,copied_from_counterpart,
Processed/Streamflow/09066300.csv,streamflow_cfs,90,90,copied_from_counterpart,
Processed/Streamflow/09223000.csv,streamflow_cfs,21,21,copied_from_counterpart,
Processed/Streamflow/09306242.csv,streamflow_cfs,27,27,copied_from_counterpart,
Processed/Streamflow/09312600.csv,streamflow_cfs,84,84,copied_from_counterpart,
Processed/Streamflow/09352900.csv,streamflow_cfs,83,83,copied_from_counterpart,
Processed/Streamflow/09378630.csv,streamflow_cfs,65,65,copied_from_counterpart,
Processed/Streamflow/09386900.csv,streamflow_cfs,45,45,copied_from_counterpart,
Processed/Streamflow/09404450.csv,streamflow_cfs,87,87,copied_from_counterpart,
Processed/Streamflow/09430500.csv,streamflow_cfs,57,57,copied_from_counterpart,
Processed/Streamflow/09430600.csv,streamflow_cfs,30,30,copied_from_counterpart,
Processed/Streamflow/09508300.csv,streamflow_cfs,60,60,copied_from_counterpart,
Processed/Streamflow/09513780.csv,streamflow_cfs,70,70,copied_from_counterpart,
Processed/Streamflow/10173450.csv,streamflow_cfs,92,91,copied_from_counterpart,
Processed/Streamflow/10205030.csv,streamflow_cfs,86,86,copied_from_counterpart,
Processed/Streamflow/10249300.csv,streamflow_cfs,41,41,copied_from_counterpart,
Processed/Streamflow/10263500.csv,streamflow_cfs,71,71,copied_from_counterpart,
Processed/Streamflow/10329500.csv,streamflow_cfs,72,72,copied_from_counterpart,
Processed/Streamflow/10336660.csv,streamflow_cfs,50,50,copied_from_counterpart,
Processed/Streamflow/10396000.csv,streamflow_cfs,24,24,copied_from_counterpart,
Processed/Streamflow/11098000.csv,streamflow_cfs,85,85,copied_from_counterpart,
Processed/Streamflow/11124500.csv,streamflow_cfs,70,70,copied_from_counterpart,
Processed/Streamflow/11180960.csv,streamflow_cfs,43,43,copied_from_counterpart,
Processed/Streamflow/11274500.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/11274630.csv,streamflow_cfs,65,65,copied_from_counterpart,
Processed/Streamflow/11383500.csv,streamflow_cfs,45,45,copied_from_counterpart,
Processed/Streamflow/11468500.csv,streamflow_cfs,65,65,copied_from_counterpart,
Processed/Streamflow/11473900.csv,streamflow_cfs,63,63,copied_from_counterpart,
Processed/Streamflow/11476600.csv,streamflow_cfs,83,83,copied_from_counterpart,
Processed/Streamflow/11478500.csv,streamflow_cfs,69,69,copied_from_counterpart,
Processed/Streamflow/11481200.csv,streamflow_cfs,57,57,copied_from_counterpart,
Processed/Streamflow/11482500.csv,streamflow_cfs,64,64,copied_from_counterpart,
Processed/Streamflow/11523200.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/11532500.csv,streamflow_cfs,70,70,copied_from_counterpart,
Processed/Streamflow/12013500.csv,streamflow_cfs,16,16,copied_from_counterpart,
Processed/Streamflow/12020000.csv,streamflow_cfs,14,14,copied_from_counterpart,
Processed/Streamflow/12040500.csv,streamflow_cfs,43,43,copied_from_counterpart,
Processed/Streamflow/12041200.csv,streamflow_cfs,43,43,copied_from_counterpart,
Processed/Streamflow/12048000.csv,streamflow_cfs,1,1,copied_from_counterpart,
Processed/Streamflow/12056500.csv,streamflow_cfs,14,14,copied_from_counterpart,
Processed/Streamflow/12073500.csv,streamflow_cfs,38,38,copied_from_counterpart,
Processed/Streamflow/12082500.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/12092000.csv,streamflow_cfs,91,91,copied_from_counterpart,
Processed/Streamflow/12117000.csv,streamflow_cfs,38,38,copied_from_counterpart,
Processed/Streamflow/12189500.csv,streamflow_cfs,28,28,copied_from_counterpart,
Processed/Streamflow/12358500.csv,streamflow_cfs,92,92,copied_from_counterpart,
Processed/Streamflow/12390700.csv,streamflow_cfs,86,86,copied_from_counterpart,
Processed/Streamflow/12451000.csv,streamflow_cfs,82,82,copied_from_counterpart,
Processed/Streamflow/13018300.csv,streamflow_cfs,22,22,copied_from_counterpart,
Processed/Streamflow/13161500.csv,streamflow_cfs,24,24,copied_from_counterpart,
Processed/Streamflow/13337000.csv,streamflow_cfs,84,84,copied_from_counterpart,
Processed/Streamflow/13340600.csv,streamflow_cfs,85,85,copied_from_counterpart,
Processed/Streamflow/14137000.csv,streamflow_cfs,7,7,copied_from_counterpart,
Processed/Streamflow/14138800.csv,streamflow_cfs,17,17,copied_from_counterpart,
Processed/Streamflow/14138870.csv,streamflow_cfs,85,85,copied_from_counterpart,
Processed/Streamflow/14138900.csv,streamflow_cfs,79,79,copied_from_counterpart,
Processed/Streamflow/14139800.csv,streamflow_cfs,73,73,copied_from_counterpart,
Processed/Streamflow/14182500.csv,streamflow_cfs,73,73,copied_from_counterpart,
Processed/Streamflow/14236200.csv,streamflow_cfs,70,70,copied_from_counterpart,
Processed/Streamflow/14301000.csv,streamflow_cfs,85,85,copied_from_counterpart,
